Running "size_report:before" (size_report) task

~~~~~~~~~~~
Size report
~~~~~~~~~~~

Filename                                                                                                Size          %
3.9custom/dijit/themes/claro/images/treeExpandImages.png                                               465 B       0.0%
3.9custom/dojox/widget/UpgradeBar/UpgradeBar.html                                                      465 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonWhiteDownArrow.less                           464 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonWhiteRightArrow16.less                        462 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonBlackRightArrow16.less                        462 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonBlackLeftArrow16.less                         458 B       0.0%
3.9custom/dojox/mobile/themes/holodark/ValuePicker-compat.css                                          458 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonWhiteLeftArrow16.less                         458 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonBlackDownArrow16.less                         458 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonWhiteDownArrow16.less                         458 B       0.0%
3.9custom/esri/dijit/geoenrichment/themes/common/app.css                                               457 B       0.0%
3.9custom/dojox/mobile/themes/windows/Heading-compat.css                                               457 B       0.0%
3.9custom/dojox/mobile/themes/windows/ProgressBar.less                                                 456 B       0.0%
3.9custom/dijit/themes/nihilo/layout/ContentPane.css                                                   454 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonWhiteUpArrow.less                             454 B       0.0%
3.9custom/dijit/themes/claro/layout/ContentPane.css                                                    454 B       0.0%
3.9custom/dijit/themes/tundra/layout/ContentPane.css                                                   454 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/arrow-button-head.png                                      453 B       0.0%
3.9custom/dojox/mobile/themes/custom/compat/arrow-button-head.png                                      452 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonBlackUpArrow16.less                           450 B       0.0%
3.9custom/esri/copyright.txt                                                                           450 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonWhiteUpArrow16.less                           450 B       0.0%
3.9custom/dijit/themes/tundra/images/radioButtonHover.png                                              447 B       0.0%
3.9custom/dijit/themes/nihilo/images/spriteArrows.gif                                                  446 B       0.0%
3.9custom/dijit/themes/soria/layout/ContentPane.css                                                    446 B       0.0%
3.9custom/dijit/themes/soria/images/spriteArrows.gif                                                   446 B       0.0%
3.9custom/dojox/image/resources/Badge.css                                                              445 B       0.0%
3.9custom/dojox/mobile/themes/windows/common.less                                                      444 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonWhitePlus.css                                 443 B       0.0%
3.9custom/dijit/icons/images                                                                           442 B       0.0%
3.9custom/dijit/themes/claro/layout                                                                    442 B       0.0%
3.9custom/dojox/image/resources/images                                                                 442 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/compat/mblDomButtonYellowStar.png                      438 B       0.0%
3.9custom/dojox/image/resources/ThumbnailPicker.html                                                   437 B       0.0%
3.9custom/dijit/themes/tundra/images/radioButtonEnabled.png                                            437 B       0.0%
3.9custom/dojox/mobile/themes/iphone/compat/switch-arc2-k.gif                                          435 B       0.0%
3.9custom/dojox/mobile/themes/common/PageIndicator.less                                                434 B       0.0%
3.9custom/dojox/atom/widget/templates/css/EntryHeader.css                                              432 B       0.0%
3.9custom/dojox/mobile/themes/common/domButtons/DomButtonWhiteDownArrow.css                            431 B       0.0%
